"","imdbRating","budget","release_month","duration_minutes","total_number_of_spoken_languages","total_number_of_genres","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_scifi","genre_shortfilm","genre_thriller","genre_war","main_actor1_is_female","main_actor1_star_meter","main_actor2_star_meter","main_actor3_star_meter","total_number_of_actors","log_duration","country_prod_d","language_used_d"
"1261",6.2,8e+06,9,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",763,1562,2617,25,3.76120011569356,1,1
"1262",6.5,0,4,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",877,1574,1802,15,3.95124371858143,1,1
"1263",6.9,4e+07,12,120,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",514,2501,1030,21,4.38202663467388,1,1
"1264",6.1,2e+07,1,90,4,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",529,798,453,17,3.95124371858143,1,1
"1265",5.6,2500000,8,90,1,3,"0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1",1479,2663,650,16,3.93182563272433,1,1
"1266",7.3,6.5e+07,7,150,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1818,1592,2454,17,4.70048036579242,0,1
"1267",6.8,0,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",146,1479,3251,26,4.02535169073515,0,1
"1268",7.3,8e+07,6,120,2,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1557,344,1802,22,4.48863636973214,1,1
"1269",5.7,1.5e+07,10,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",915,1140,1433,15,3.97029191355212,0,1
"1270",6.6,0,4,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",724,1337,1971,7,3.80666248977032,0,1
"1271",7.2,0,9,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0",543,1318,262,12,4.14313472639153,0,1
"1272",7.5,6e+06,6,120,2,2,"0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",1159,2466,1324,17,4.29045944114839,1,0
"1273",7.3,0,4,60,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",759,1100,1847,16,3.61091791264422,1,1
"1274",8,0,10,90,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0",810,1632,495,22,4.14313472639153,1,1
"1275",5.6,5e+07,3,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",888,1823,2443,12,3.87120101090789,1,1
"1276",6.8,2.2e+07,5,90,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",1411,2471,1949,17,4.07753744390572,1,1
"1277",7,0,1,120,1,3,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0",1054,69,496,10,4.31748811353631,1,1
"1278",7.2,0,11,90,1,3,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1",266,200,2186,23,3.89182029811063,1,1
"1279",7.6,2.5e+07,2,90,3,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1923,652,170,19,4.15888308335967,1,1
"1280",6.4,0,11,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1159,1994,1300,11,3.97029191355212,1,1
"1281",7.9,0,12,90,2,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0",655,2391,3096,19,4.18965474202643,0,1
"1282",6.5,0,5,120,4,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0",1081,174,1249,13,4.44265125649032,1,0
"1283",7.7,0,7,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",492,1245,769,11,3.66356164612965,1,1
"1284",6.8,2e+06,4,120,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1",1840,202,1926,16,4.27666611901606,1,1
"1285",7.2,5300000,5,150,3,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1",1838,1081,430,16,4.77912349311153,0,0
"1286",6.6,0,2,90,1,3,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1841,1569,1077,23,3.71357206670431,1,1
"1287",7.3,8e+07,12,60,1,3,"0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",523,1982,1029,12,3.2188758248682,1,1
"1288",5.7,1e+08,6,90,1,3,"1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",521,2518,250,19,4.04305126783455,0,1
"1289",7.8,4e+07,10,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1594,1994,1014,30,3.63758615972639,1,1
"1290",6.9,5115000,8,90,1,3,"0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0",67,2199,51,13,3.93182563272433,1,1
"1291",6.5,6e+07,5,120,1,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1818,1592,1526,15,4.51085950651685,1,1
"1292",7.4,13500000,9,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1754,2571,2155,10,4.06044301054642,1,1
"1293",7.4,0,1,150,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",971,1604,2636,17,4.76217393479776,0,1
"1294",8.2,7e+06,4,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",349,510,399,17,3.89182029811063,1,1
"1295",6.9,5e+06,10,150,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1596,2454,2045,8,4.85981240436167,0,0
"1296",6.6,8.5e+07,4,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1484,651,268,48,4.06044301054642,1,1
"1297",7.2,1.6e+08,5,120,3,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1484,651,335,52,4.39444915467244,1,1
"1298",7.3,1.25e+08,4,120,4,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1484,651,2932,36,4.39444915467244,1,1
"1299",7.2,4500000,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1804,2479,1524,23,3.71357206670431,1,1
"1300",6.5,0,10,120,1,3,"0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",964,1820,1274,10,4.35670882668959,1,1
"1301",6.9,1.4e+07,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",1923,434,1291,14,4.24849524204936,1,1
"1302",5.6,0,10,90,2,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1257,2544,2427,10,3.73766961828337,1,1
"1303",6.1,0,4,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",849,1606,2142,10,3.87120101090789,1,1
"1304",7,0,3,90,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",806,2383,3242,9,3.93182563272433,1,1
"1305",5.4,0,9,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",517,2072,1897,11,3.91202300542815,1,1
"1306",7.5,2900000,7,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",767,2136,982,50,3.98898404656427,1,1
"1307",6.3,3.5e+07,11,90,3,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",1927,268,1345,19,4.17438726989564,0,1
"1308",6.4,0,4,60,1,3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1563,672,109,20,3.29583686600433,0,1
"1309",7.9,6e+06,6,90,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",842,1052,230,12,3.98898404656427,1,1
"1310",6.2,3e+07,4,90,3,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1726,1816,486,30,3.98898404656427,0,1
"1311",6.7,0,4,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1943,234,76,14,3.97029191355212,0,1
"1312",6.8,8e+06,9,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0",1167,290,2327,15,3.73766961828337,0,1
"1313",7.6,0,4,90,1,3,"0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0",1413,1578,713,27,4.06044301054642,1,1
"1314",6.3,0,7,60,1,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",270,2590,2493,15,3.2188758248682,0,1
"1315",6.6,0,1,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",930,464,701,7,4.14313472639153,1,1
"1316",8.9,6.3e+07,10,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1795,355,1127,77,4.49980967033027,0,1
"1317",8,0,4,30,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0",13,192,2673,31,1,1,1
"1318",5.5,0,4,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1480,1346,1877,15,4.02535169073515,1,1
"1319",7.1,0,9,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1100,2032,2716,25,3.87120101090789,0,1
"1320",5.8,0,2,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",329,326,2662,10,4.21950770517611,1,1
"1321",6.8,2.3e+07,3,90,2,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",1623,116,1872,13,3.89182029811063,1,1
"1322",6.2,2.6e+07,1,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",79,2415,2596,15,3.71357206670431,1,1
"1323",5.9,4.7e+07,8,90,2,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",1565,1568,881,11,3.76120011569356,1,1
"1324",7.4,0,7,90,1,3,"1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1196,1907,2966,22,3.95124371858143,0,0
"1325",6.5,1.37e+08,7,90,1,3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",325,785,467,9,4.04305126783455,0,1
"1326",7.1,0,3,120,2,3,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1484,2552,519,20,4.33073334028633,0,1
"1327",8.2,9.4e+07,5,90,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1284,1537,2169,24,3.93182563272433,1,1
"1328",7.8,2.5e+07,10,90,1,3,"0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",153,1832,1466,19,4.04305126783455,0,1
"1329",7,0,3,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",858,603,87,8,3.71357206670431,1,1
"1330",6.4,0,5,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1073,436,310,7,3.98898404656427,1,1
"1331",6.8,0,1,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",923,1105,2363,14,4.00733318523247,1,1
"1332",6.2,2e+07,2,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1157,967,1496,23,3.71357206670431,1,1
"1333",6,0,5,90,2,3,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0",1140,2357,94,15,4.17438726989564,1,1
"1334",5.8,4.5e+07,2,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1238,1399,465,19,4.02535169073515,1,1
"1335",7.6,1.5e+07,10,90,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",352,2142,1488,23,3.78418963391826,1,1
"1336",5,0,8,90,3,2,"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1104,988,2680,11,3.95124371858143,1,0
"1337",5.8,5.5e+07,7,120,2,3,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1406,469,2426,16,4.44265125649032,1,1
"1338",7.3,3e+06,5,120,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",496,1407,2409,29,4.30406509320417,0,1
"1339",5.7,0,10,60,1,3,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",1262,504,2197,9,3.66356164612965,0,1
"1340",7.5,0,9,90,1,1,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1346,1705,793,16,3.89182029811063,1,1
"1341",7.5,855000,5,90,2,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",351,2230,75,18,3.85014760171006,1,1
"1342",7.1,0,11,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",348,465,1495,7,3.76120011569356,1,1
"1343",7.1,9e+07,10,120,1,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0",15,1908,1612,28,4.4188406077966,1,1
"1344",6.6,0,12,90,1,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1174,2324,817,7,3.95124371858143,1,1
"1345",7.3,6500000,3,120,2,3,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",1644,2601,1812,44,4.39444915467244,0,0
"1346",7,0,9,90,1,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",675,1377,174,7,4.24849524204936,1,1
"1347",6,4e+06,4,90,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",473,2314,1434,26,3.8286413964891,1,1
"1348",6.5,2.6e+07,8,90,3,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",593,1905,185,19,4.18965474202643,1,1
"1349",6.4,0,11,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1159,254,368,5,4.14313472639153,1,1
"1350",6.7,6500000,8,120,2,2,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",508,2479,307,27,4.34380542185368,0,1
"1351",8.1,370000,12,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",468,2300,2125,12,4.14313472639153,1,1
"1352",6.9,0,5,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",571,2368,1792,17,3.89182029811063,1,1
"1353",6,8045000,3,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",571,1809,490,15,3.8286413964891,1,1
"1354",6.1,1.5e+07,10,90,1,3,"0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",1545,2222,2467,8,3.8286413964891,0,1
"1355",7.1,0,9,120,3,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1306,1782,660,17,4.38202663467388,0,0
"1356",6.1,4.5e+07,12,90,1,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1876,2187,414,16,4.15888308335967,1,1
"1357",6.2,5.5e+07,9,90,6,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1168,283,163,15,3.89182029811063,1,0
"1358",7.7,1.4e+07,8,60,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",651,1496,695,20,3.68887945411394,1,1
"1359",5.1,25530000,5,90,1,2,"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",13,908,2589,7,3.8286413964891,1,1
"1360",6.7,1.49e+08,10,60,1,3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1046,1832,620,15,3.58351893845611,0,1
"1361",6.8,0,9,90,1,3,"0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",793,2284,536,4,4.06044301054642,1,1
"1362",6.6,6e+07,9,120,2,3,"1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1061,42,1414,16,4.51085950651685,0,1
"1363",5.3,0,5,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",264,707,2755,11,3.85014760171006,0,1
"1364",6.4,0,8,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",278,231,2607,15,3.97029191355212,1,1
"1365",6.8,0,10,90,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",278,2135,499,16,3.97029191355212,0,1
"1366",6.4,5e+06,8,60,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1837,523,2311,22,3.63758615972639,0,1
"1367",6.5,0,7,60,1,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",873,1587,291,11,2.39789527279837,1,1
"1368",7.3,0,12,120,1,2,"0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",1878,1642,2461,19,4.40671924726425,1,1
"1369",7.3,0,2,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1801,2406,626,19,4.11087386417331,1,1
"1370",5.6,7e+07,2,90,1,3,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",888,58,496,15,4.14313472639153,1,1
"1371",7.7,0,10,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1451,1653,1411,16,4.00733318523247,1,1
"1372",6.4,8200000,2,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0",118,850,1878,13,4.06044301054642,1,1
"1373",8.2,0,1,60,1,2,"0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",1227,2322,2820,8,3.43398720448515,1,1
"1374",6.5,5e+07,9,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1413,53,2189,7,4.47733681447821,1,1
"1375",6.3,1.2e+07,11,60,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",551,2375,3030,28,3.61091791264422,1,1
"1376",6.8,2.8e+07,6,120,3,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",859,978,2980,40,4.35670882668959,0,0
"1377",6.7,0,12,60,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",933,330,1804,7,3.58351893845611,1,1
"1378",7.7,1900000,3,90,1,3,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1394,1514,1357,22,3.89182029811063,1,1
"1379",6.3,5e+06,11,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1238,1313,1665,13,4.23410650459726,0,1
"1380",7.4,0,12,60,2,3,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",575,944,233,11,3.36729582998647,1,1
"1381",5.3,7.5e+07,3,90,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",663,812,3319,40,4.02535169073515,1,1
"1382",6.3,1e+07,11,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1",1933,742,2895,15,4.0943445622221,0,0
"1383",7.7,0,8,120,3,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",234,467,566,101,4.26267987704132,1,0
"1384",7.3,0,9,90,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",723,1237,394,18,4.14313472639153,1,1
"1385",6.2,0,12,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0",1251,360,21,16,3.97029191355212,1,1
"1386",7.3,3e+07,4,90,3,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",626,2597,1764,26,4.12713438504509,1,1
"1387",8.8,5.5e+07,7,120,1,2,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1830,1857,1568,67,4.53259949315326,1,1
"1388",7.2,4800000,3,90,1,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1499,1493,3102,8,4.07753744390572,0,0
"1389",5.8,8e+06,9,90,1,3,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",936,1528,3248,15,3.8286413964891,0,1
"1390",6.8,0,7,90,1,3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",571,312,1827,11,4.20469261939097,1,1
"1391",6.9,4.5e+07,8,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",849,2187,2953,21,4.0943445622221,1,0
"1392",7.3,965000,5,90,3,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",490,2577,647,20,3.95124371858143,0,0
"1393",6.7,4e+06,12,90,1,1,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",604,268,740,24,3.89182029811063,1,1
"1394",7.1,6e+06,3,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",556,726,2972,29,4.21950770517611,0,1
"1395",7.2,0,4,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1608,914,1511,14,4.15888308335967,0,1
"1396",7.3,1.1e+07,11,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",200,1199,1773,13,3.93182563272433,0,1
"1397",7.5,0,5,60,1,2,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1",509,2554,1662,48,3.61091791264422,0,1
"1398",8,290000,11,60,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0",341,462,2809,27,3.09104245335832,1,1
"1399",6.4,4.5e+07,11,120,1,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0",1159,1798,954,19,4.30406509320417,0,1
"1400",6.9,0,5,90,1,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0",1296,624,94,8,3.89182029811063,0,1
"1401",6.2,1.2e+07,10,90,1,3,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1",998,24,2196,14,3.89182029811063,0,1
"1402",6.9,2e+07,2,120,2,3,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",1238,1167,2291,13,4.26267987704132,0,1
"1403",6.2,0,9,60,1,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1",452,1347,1932,20,3.61091791264422,1,1
"1404",8,0,2,60,3,3,"0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0",756,2459,1644,23,2.70805020110221,1,1
"1405",6.3,0,12,90,1,3,"0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1",1168,2514,2249,18,3.8286413964891,1,1
"1406",6.1,2.6e+07,8,90,2,3,"0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1",250,1068,644,34,3.87120101090789,1,0
"1407",5.6,1e+08,11,90,1,3,"0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0",465,401,2151,17,4.20469261939097,1,1
"1408",5.8,3e+07,8,90,1,2,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0",762,338,1316,43,3.87120101090789,0,1
"1409",5.6,0,3,90,2,2,"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",418,1096,3171,17,3.76120011569356,1,1
"1410",5.8,2e+07,7,90,1,3,"0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",1651,2247,889,15,4.14313472639153,0,1
"1411",7.5,2.1e+07,1,120,2,3,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",362,601,1863,28,4.30406509320417,0,1
"1412",6.9,3e+06,8,90,1,3,"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",593,1606,834,14,4.11087386417331,1,1
"1413",6.8,0,5,90,2,3,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",540,1131,2355,10,4.24849524204936,1,1
